story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
japan menu,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8956668376922607,0.24361043194649823,-30.650409530901015,-7.981425409473218,-9.051262978459647,-5.670523225955314,35.384265050835864,-0.027945879282405744,agricultural; cultural; culture; detailed; example; global; group; guide; heritage; important; intangible; intention; known; lack; ordered; report; similar,attempt; contained; effect; eventual; expected; factor; given; household; imposed; international; limit; myriad; obtain; origin; preference; produce; response; stated; type; undermine,corrected; reported; tool; total,agricultural; cultural; culture; detailed; global; guide; heritage; important; intangible; intention; known; lack; ordered; report
kashmir,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8925873041152954,-0.02869152458453783,-16.876660341555976,-9.973349761341126,-10.49685730131256,-2.253862706179305,-9.338203453932437,-0.01704055220017256,anxiety; appropriately; change; code; direct; group; independence; independent; infrastructure; language; mean; mental; need; region; reliable; short; state,advance; advisory; article; avail; basic; both; common; cultural; ethics; focused; generally; heritage; largely; marked; normality; obligation; population; received; result; source; stimulate,connected; culture; expected; history; invalid; known; shape; suggested; support,anxiety; appropriately; change; code; direct; independent; infrastructure; language; mean; mental; reliable; short
kate and william,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9255634546279907,-0.06806845067192377,-8.308905380333954,-4.415479254284094,-9.224489795918373,-5.159936057452963,-19.59083825026663,-0.026767167551414575,control; couple; future; highly; internal; intrusive; necessary; ordered; preliminary; published; source; within,assume; convey; disproportionate; following; further; indicate; instance; legitimately; maximum; nature; ordering; outcome; partially; particularly; publication; response,printed; suggested,control; highly; internal; intrusive; necessary; preliminary; source; within
kenya,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8910622596740723,0.6431179761207759,-21.473837209302303,10.969501625135422,9.29782608695649,-4.992704890780896,-0.07826233732976107,-0.031437923422394765,accepted; archive; claim; contact; evidence; human; inquiry; international; judgment; known; limit; rejected,account; colony; conflict; currently; describe; difficulty; documentation; documented; estimate; extended; history; independence; inherited; period; planning; potential; potentially; rely; result; significant; systematic; technical; understanding; undoubtedly; word,include; independent; meaning; use,accepted; archive; claim; contact; human; inquiry; international; judgment; known; limit
liberia,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9641739130020142,0.5948147773427608,-24.11821946169772,8.181161439845084,5.907817147290814,-3.999485229849423,-17.93053233315497,-0.01783076094135641,agriculture; central; collected; control; demographic; discrimination; emerging; environment; farming; flow; global; growth; important; interest; knowledge; learned; manual; model; monitor; need; needed; organization; positive; production; project; provide; quality; research; similar; social; society; source; strategic; support; survey; test; university; use; waste,access; aspect; benefit; distributed; enabling; essential; irrigate; lack; particularly; potential; practice; predominantly; process; region; replicate; solution; stable; sustain; system; viable; widespread,basic; changing; focus; mainly; reduce,agriculture; central; collected; control; demographic; discrimination; emerging; environment; flow; global; growth; knowledge; manual; model; monitor; need; needed; production; quality; research; similar; social; society; strategic; survey; test; use; waste
lie detector,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9092394113540649,0.5036406106729842,-29.089552238805993,-0.9679955081414846,3.229657245430076,-4.372160736732795,-10.260335931517346,-0.050723005246644526,anxiety; combined; correctly; experiment; information; known; measure; method; movement; overall; reliable; report; research; stress; supported; technology; test; total; university; use; within,accurate; alternative; ascertain; attempt; basic; confound; consensus; contrast; conventional; cultural; developed; developing; device; extent; finding; further; however; improved; include; indicator; individual; invention; level; low; monitoring; optimal; participation; pragmatic; premise; provide; random; rate; relatively; scientific; scientifically; significance; subject; suggest; unaffected; widely,connected; culture; depend; measured; practical; science,correctly; information; known; measure; overall; stress; supported; technology; within
life expectancy,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9428648948669434,0.804463069548518,-29.644489247311867,12.169752819359132,10.12527990852351,-3.2607657595570743,-3.059553831919743,-0.057448057563088545,academic; adult; african; anxiety; central; change; common; database; depression; evidence; expected; finding; general; increase; institute; likely; metrics; organization; population; progress; project; published; result; stimulating; study; theme,absence; assess; colleague; conventional; empirical; exception; expectancy; extent; fertility; figure; focus; further; global; however; individual; information; instance; justification; marginally; marked; mean; mental; need; nonetheless; particularly; policy; prevailing; previously; publication; radical; rapid; reduced; represent; respectively; shift; significant; statistics; substantially; undertaking,analysis; changing; continuing; decreasing; important; include; linked; measure; use; view,academic; anxiety; central; database; depression; expected; finding; general; institute; likely; metrics; organization; population; progress; published; result; stimulating; study; theme
life on mars,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8709254264831543,0.5398823623793867,-35.93796394485685,-0.5245390576288855,-2.12150079457939,-4.35243213436614,1.475052422469929,-0.0523920448426935,anticipated; basic; change; colony; development; existing; expected; human; include; need; needed; project; reported; settlement; successful; support; system; tested; theoretical; university; weight; whole,adapt; aim; capacity; couple; developed; developing; directly; element; entry; equal; establish; feasible; firstly; formation; future; however; imperative; importance; instance; lecturer; map; nature; nevertheless; perform; pioneering; present; primary; related; required; resilience; substantial; sum; technical; total; understanding; varied; vision,applied; example; finding; flow; goal; necessary; shared; technology; use,anticipated; basic; development; existing; expected; needed; reported; successful; tested; theoretical; university; weight; whole
loterry,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9267306327819824,0.8588953641713681,-50.89999999999998,-0.40777008199984266,2.9407514450867325,-3.1650752088322918,-0.7497260175341864,-0.043987804103411035,economics; effect; employ; need; range; report; research; study; table,analysis; anticipated; author; domestic; employed; existing; further; generating; however; likely; measurable; product; proportion; purchased; supported; total; transform; use; voluntary,common; expected; important; working,economics; employ; need; range; report; research; table
malala,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9429269433021545,0.3980573065553962,-19.48519736842104,0.508476821192005,5.097000483792954,-3.5558727687567355,-12.16637188035493,-0.009036671100133002,change; equality; female; general; group; history; influence; international; representative; society; symbol; targeted; use,articulate; central; continued; following; global; intention; interpretation; multiple; need; recognition; response; unstated,expected; learned; misuse; received; supported,change; equality; female; general; group; history; influence; international; representative; symbol; targeted; use
meteorite,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9538952708244324,0.6735493678351674,-31.67045454545456,4.157627061933283,6.8791992217188636,-3.597829606717834,-0.5952951060047553,-0.02570806100217865,above; central; economic; expected; forum; ground; impact; origin; reported; state; suggested; system; test; total; whole; within,capability; however; informed; international; language; linked; particularly; result; subsequently; valued; visible; volume,working,above; central; economic; expected; forum; ground; origin; state; system; test; total; whole; within
midlife crisis,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.907821536064148,0.6083897882589671,-25.62078272604589,3.195818033455737,9.945721751635347,-3.538442723907501,6.417411235022442,-0.04458215839290008,emotional; evidence; evolved; future; human; journal; known; pattern; published; research; similar; social; study; university,common; concept; decline; equivalent; experience; female; international; literature; male; myth; particularly; produce; radical; related; response; result; separate; specific; subjective; suggest; tendency; understanding; various,difference; group; linked; mean,evolved; future; human; journal; known; pattern; published; research; similar; social
murderers beware,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9373771548271179,0.8922706737363534,-55.91872340425533,1.78083923154702,-2.3016449410304176,-5.148741626541746,2.8046171045514257,-0.06387764282501124,analysis; efficiently; evidence; group; helpful; institute; method; need; project; rejected; resonance; system; traditional; university; use; virtual,aim; analyze; assisted; combined; complement; conventional; development; discovery; enable; european; examine; gain; german; increasingly; initial; initially; internal; mean; particularly; potential; science; selected; state; substantiate; technique; undermine,change; developed; goal; study; support; useful,efficiently; evidence; helpful; need; project; rejected; resonance; virtual
nsa 2,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9575408697128296,-0.22721136097492178,0.4150616332819368,-5.412816709924584,-9.505838641188973,-4.047238518449959,-5.425726584591118,-0.0194545304505694,act; center; communication; data; database; domestic; german; global; increase; independent; information; international; limit; policy; probable; relationship; report; response; sponsored; state; strongly; suggested; support; total; transparency; vital,access; acquired; activity; address; alternatively; challenge; concern; consistent; direct; exceed; expressed; extensive; focus; fundamental; incidental; increased; intentional; judgement; need; period; practice; present; proposed; provide; query; retain; separately; subject; traditional; transitory; transmission; understanding,affect; change; collected; connected; improve; require; separate; short; supported,center; german; global; increase; independent; international; policy; probable; relationship; response; sponsored; state; total; vital
nsa scandal,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8956674337387085,0.03692695057899997,-19.264311463590502,-9.423980995248826,-9.216421429918853,-4.86653747350589,-4.622030728708054,-0.04984949044354986,access; act; assistance; collected; content; control; data; direct; directly; document; electronic; history; important; include; information; knowledge; networking; presentation; prism; scale; section; social; targeted; targeting; user,acquired; acquisition; both; breadth; collectively; consent; contained; continuing; currently; dissemination; distribution; enable; ensure; example; extensive; extent; inability; individual; introduction; level; material; minimize; nature; obtain; organization; participating; participation; perform; previously; refer; review; scheme; sharing; significant; similar; specifically; subject; valuable; variety; within,communication; describe; marked; protection; reduce; required; separate; shared; supported; type,control; electronic; important; networking; section; social
nelson mandela,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8965729475021362,0.42444961288746236,-22.518384569017485,2.3123020533076897,1.8842116044451132,-2.4204391206494655,-4.681146552566872,-0.021581297729515156,achieve; african; change; class; continued; current; equal; example; given; human; ideal; inclusive; minority; ordered; racial; shared; society; state; term,act; address; commitment; comparable; declining; figure; global; history; international; marked; note; precisely; reconcile; reflection; seek; transformed; willingness,above; increased; needed; strongly; support,achieve; change; class; continued; equal; example; given; inclusive; minority; ordered; racial; shared; society; term
nepal,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.961510419845581,0.5421890360789605,-21.69559032716927,8.735824175824177,4.477576215671434,-3.1781441223923643,-4.880480028385634,-0.03324811671268364,adult; both; central; century; data; increase; international; population; protection; published; survey; traditional; unit; use,census; conflict; demand; effective; increased; increasing; management; numerous; parallel; significant; systematic,similar; total,adult; both; central; century; data; increase; international; population; protection; published; unit
norwegian sun,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9120436906814575,0.1291491886057241,-5.300658659434305,0.983512440700963,1.9688592152983801,-2.9339437705028644,-26.249991629127237,-0.024122441294348658,above; century; change; concentrated; couple; cycle; expected; further; german; maintenance; project; strongly; symbol; technology; total; waste,access; equally; following; generate; however; imagined; improved; initially; intervening; known; largely; movement; need; needed; ongoing; reported; rural; view,focused; reflect,century; change; concentrated; cycle; expected; further; german; maintenance; project; strongly; symbol; technology; total; waste
obama,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9078699350357056,0.19343909596105258,-22.326714384668662,-3.530474615091009,-7.704246634483297,-4.610538701191835,-3.080162848697512,-0.01530736785935273,african; both; change; climate; code; common; continued; critical; destructive; economic; failure; ground; guiding; policy; rejected; state; successful; term; threatened,address; challenge; disillusionment; effect; emotional; establish; existing; expressed; given; historically; individual; initially; level; need; period; reported; required; resolve; seek; sum; transform; widespread,current; expected; known; language; likely; needed; practice; short; similar,african; change; climate; code; common; destructive; failure; ground; guiding; policy; rejected; successful; threatened
old age,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9710793495178223,-0.24947739275305786,0.7564102564102768,-8.567678946786145,-7.617021276595722,-5.016406282029145,-8.48374740972585,-0.04571447405283366,address; advocacy; basic; benefit; compulsory; data; developed; developing; development; disadvantage; domestic; employment; enabling; environment; equal; expectancy; expected; given; global; group; history; human; independence; index; international; likely; limited; low; mean; need; policy; population; poverty; product; psychological; quality; report; similar; suggest; support; survey; system; term; universal; value; weight,above; account; adequately; affluence; application; appropriate; basis; calculated; chosen; comprise; contribute; crucial; demographic; emerging; example; general; generally; hence; however; importance; increased; increasingly; inevitably; lack; pioneering; progressive; proportion; relatively; robust; scarce; shift; significantly; sufficient; vulnerability; weighting,aim; change; directly; important,address; advocacy; benefit; compulsory; developed; developing; disadvantage; domestic; employment; enabling; environment; equal; given; group; history; independence; international; likely; low; need; policy; poverty; product; psychological; quality; suggest; support; term; value
organs,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9278382658958435,0.09243694687708448,-9.93248722016574,-0.5224383368569647,-4.000938133874229,-3.766678346163829,3.953210893352235,-0.06320436853723713,apply; assembly; association; card; importantly; improved; increase; need; policy; progress; representative; role; strongly; system; use,act; adopt; aim; assumption; concern; consent; coordinating; crucial; enduring; explicitly; expressed; factor; further; however; improve; inevitably; interest; knowledge; lack; participate; population; potential; presumed; process; provide; rate; refusal; response; result; scheme; society; specifically; substantially; working,assume; important; known; linked; organize; term,apply; assembly; association; card; importantly; improved; policy; progress; representative; strongly
pope,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8762996196746826,0.052077072765303184,-5.160753532182127,1.8485444252315233,-3.8277426362532765,-2.991823564447646,-10.497487160587411,-0.03156705555193465,both; chosen; german; insufficient; likely; modern; organization; published; representative; task,absolute; accordingly; account; act; address; adequately; characteristically; completed; condition; emerging; extent; following; fulfil; global; govern; ground; importance; incapacity; necessary; particularly; present; psychological; recognize; role; state; traditionally; whole; within; word,expected; important; known; need; rely; reported; similar; traditional,both; insufficient; organization; representative; task
prince harry,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9326338171958923,0.019402195539937744,-20.136544190665347,-12.815851122058007,-8.08718882817243,-2.524060995583561,-5.599406767733456,-0.0002243542210915786,acceptable; association; embedded; example; ground; known; province; report; understanding; uniform,commentary; difficulty; exchange; given; monitoring; necessary; particularly; relationship; role; rooted; socially; support; therefore,act; expected; needed; social; strongly; supported,acceptable; association; embedded; example; ground; known; province; report; understanding; uniform
rats,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.964172899723053,0.2518960972590629,-24.236044657097295,-6.00993655889323,-3.504177246832512,-3.3389352504259655,-1.5452625185446607,-0.04155163539375789,above; act; activity; author; change; communicate; communicating; communication; connected; control; coordinating; correctly; cortex; difference; direct; dominate; electronic; established; ethics; future; important; information; institute; journal; known; linkage; motor; movement; net; network; predict; published; research; scientific; separate; sharing; study; task; technology; test; theory; university; working,achieve; collaborate; combination; complex; directly; distinguish; distributed; emergent; enable; encode; further; individual; interacting; link; multiple; potential; provide; radical; region; required; resulting; reveal; separated; signal; trained; transmission; transmitted; workable,group; interact; learned; understanding; use,author; communicate; communicating; control; coordinating; cortex; direct; dominate; electronic; established; ethics; important; institute; journal; linkage; motor; movement; net; network; predict; published; research; scientific; separate; study; theory; working
richard iii,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8702265024185181,0.3885660754853826,-19.979005866008038,2.64985380116957,1.8986123115336682,-6.7184848426214145,22.28152433482242,-0.012803366821103133,base; descendant; evidence; expert; finding; matching; project; ritual; society; university; weighing; word,crucial; further; history; human; identify; probable; range; research; technology; unfolding; working,likely; planning; shared,base; finding; matching; project; ritual; weighing; word
royal baby,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9449807405471802,0.3729728255115934,-5.420440382218544,9.688860418935349,9.761167694094524,-2.790149153525622,-17.993300127074875,-0.023651478023511894,conqueror; couple; formal; group; important; interference; intrusion,above; attribute; both; equal; experienced; following; future; given; indeed; informed; initiative; occasion; present; status; tradition; unique; within,expected,conqueror; group; important; interference; intrusion
skydiver,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8706176280975342,0.23556161758310623,-15.047291631729024,-1.8799825670080281,1.3244857879587357,-4.620585275689066,-8.004040026764471,-0.01775357385976855,above; barrier; control; guiding; history; known; landed; practice; previous; sound; sponsored; support; survival,attempt; chosen; concern; cooperation; desired; existing; further; given; human; improving; marked; measured; planning; previously; rapid; type; varying; visible; working,future; improve,guiding; history; practice; previous; sponsored; support
spain,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9456343054771423,0.6555532684379985,-24.302128427128423,8.97092928303124,8.996346332073813,-5.3271772156396615,-35.593176671791525,-0.028531737811193836,central; century; complex; current; economic; environmental; european; future; group; impact; justify; lack; multimedia; nature; overlap; project; protection; region; study; sustainable,above; access; actual; benefit; currently; equivalent; estimate; expertise; granting; minimum; needed; network; preliminary; proposed; reduce; role; strategic; supported; survival; threatened; traditional; typically; urban; view; vital,important; include; migrate; natural; need; planning; suggested; support; use,central; current; economic; future; group; impact; justify; lack; multimedia; nature; overlap; protection; study; sustainable
starbucks,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9364978075027466,-0.24393917279223665,-10.65357142857141,-14.97703957856794,-13.373602634600275,-3.6770610713049656,-5.028312411095413,-0.030115870060004143,affect; chosen; complex; contrary; current; design; direct; economic; employment; extended; focus; group; highlight; image; impact; important; indirect; international; mp; need; term; various,account; activity; attempt; claim; cumulative; however; level; link; management; multinational; particular; prominence; recognize; social; subject; value; vital,focused; improve; known; linked; total,affect; chosen; complex; contrary; current; design; direct; employment; extended; focus; image; indirect; mp; term; various
superbugs,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9336515665054321,0.02635203712240175,-2.563974056603797,0.40549663514781287,-1.381634247033901,-2.8466585521295578,21.575896149824985,-0.03354715474968639,agriculture; century; change; common; develop; evolve; expectancy; farming; intensive; international; livestock; organization; resistance; short; sound; use; working,abstract; acquired; active; assumed; commonplace; consequently; contrast; cultural; development; discovery; emerging; essential; evidence; evolution; global; highly; impact; incentive; increasingly; ineffective; initially; largely; low; manufacture; method; notable; notably; pattern; prevalent; previously; principally; production; proportion; rapidly; rate; recognition; rely; state; survival; transformed; warrant; widespread; within,act; changing; future; important; learned; mainly; measure; misuse; need; similar; strongly; trained; widely,change; evolve; expectancy; farming; international; livestock; organization; short; sound
swedish prisons,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9392706751823425,0.2532291835548931,-27.72569930069926,-3.329618804043321,-9.70612399995889,-3.5601480254726816,-14.04550698823816,-0.04760805776268505,adult; aggression; both; change; developing; difference; electronic; enlightened; enterprise; expected; fixed; focus; modern; need; needed; network; process; provide; rate; short; similar; social; society; support,achieve; address; apply; approach; assisted; available; broadly; combined; compare; concept; decline; effective; emphasis; ensure; european; example; exceed; experience; expressed; facilitate; following; goal; however; impact; important; likely; low; maintain; minimize; organization; overall; population; profile; progressive; proportion; received; region; reintegrate; relatively; respectively; strive; successfully; system; term,group; known; reduce; strongly; use; within,adult; aggression; both; developing; difference; electronic; enlightened; enterprise; expected; fixed; modern; need; needed; network; process; provide; short; similar; social
syria,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8821383714675903,0.3619880841947127,-21.38224121557454,-0.8553483553483829,1.964976149897609,-3.2521642748263453,-29.289863410327513,-0.022112426431246657,central; future; international; lecturer; marked; mosaic; solution; university; use,argue; aspect; consolidated; continually; experienced; however; imposed; intended; intensified; novelty; predict; range; sound; structure; view; visible; vital; within,act; center; strengthen,central; future; international; lecturer; marked; mosaic; solution
teff,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9537639617919922,0.3746843681812014,-27.708281573498994,-2.6861837537607016,-2.2266600469017135,-3.972510239111468,-16.914423340292586,-0.057904510615109955,agricultural; agriculture; aid; basic; benefit; change; class; cultural; demand; developed; export; global; growth; important; institute; organization; planning; production; reduce; rural; tradition; traditional; transformation; valuable; western,central; consumption; cultivation; developing; displace; domestic; exclusively; figure; finding; goal; ground; group; highly; improved; increased; increasingly; international; known; nature; origin; particularly; primarily; produce; profile; published; role; source; straightforward; strategy; substitute; suggest; tend; type; typically; urban; value,learned; mainly; natural; use; whole,agriculture; aid; basic; change; class; cultural; developed; global; growth; institute; organization; planning; tradition; traditional; transformation; western
thatcher,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8782380819320679,0.06661143687950782,-9.183777127905216,-3.1470352831321406,-2.416996277338285,-6.298839562613146,-29.066721294039553,-0.016958670260557057,ally; challenge; change; economic; european; history; moderate; modern; policy; privatization; shape; shared; short; state; successful; view; western; whole; widely; within; word,both; century; chiefly; declining; description; domestic; dominant; emerging; energetically; figure; following; global; greatly; ground; highly; industrial; known; learned; mainstream; nominally; notably; obtain; phenomenon; promote; recovered; result; significant; spectrum; traumatic; unique; use; widespread,control; disagreement; economics; important; improved; level; mainly; reduce; strongly; supported; working,ally; challenge; change; economic; history; moderate; modern; privatization; shape; shared; view; western; whole; widely; within; word
us shutdown,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9307902455329895,0.23663086565757374,-32.42818181818183,-10.17662226042114,-9.330476753349103,-4.349566571833233,-29.052284777507538,-0.03856088678559356,default; economic; extend; growth; international; limit; monetary; overall; potential; stability; standard; support; uncertainty,adopt; attempt; broad; comprehensive; conduct; contained; encourage; essential; expressed; focus; global; however; initially; manner; necessary; policy; promote; reduce; stated; term; undermine,both; important; mean; needed; repeated,extend; growth; international; monetary; overall; potential; stability; standard; support
violence,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9378455877304077,0.8027842925717943,-40.86309523809524,3.089377572016474,6.636574475805844,-2.5705037910417836,-6.257302111377584,-0.004448742746615081,african; collected; complex; data; depression; domestic; experience; figure; general; global; learned; likely; low; male; mental; need; organization; policy; rate; recognize; report; reported; research; social; society; study; transmitted,attitude; comprehensive; educated; effect; extent; impact; increasing; previous; profound; proportion; recognition; region; related; reproductive; sustain,acceptable; change; common; include; level; support; trained,african; collected; complex; depression; figure; learned; male; mental; need; organization; policy; rate; recognize; reported; research; social; society; study; transmitted
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.969917893409729,0.8058739653969804,-23.90034843205575,14.411806414627506,14.239695210449952,-3.494637411396191,-12.48949185971528,-0.012428075268259814,address; appreciation; card; condition; culture; document; given; group; international; nature; note; received; researcher,attempt; author; available; display; incur; known; science,both; emotional; learned,appreciation; condition; culture; document; group; international; nature; note; received; researcher
wnl a good night sleep,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8787647485733032,0.0990750927796814,-3.970615671641781,3.546203670713737,-1.0444928032341068,-3.2495247193406485,-5.989059622011496,-0.02833798423162691,african; approximately; class; common; compensate; couple; deprivation; discrimination; future; human; important; increase; irregular; level; likely; low; need; performance; profile; published; quality; rate; report; research; revolution; shift; status; stress; study; symbol; technology; twofold; waste,currently; data; demand; demographic; efficiency; efficiently; figure; finding; function; however; inefficient; input; modulate; monitor; monitoring; natural; negate; norm; numerous; output; perform; planning; promotion; range; short; targeting; transform; unsurprisingly; whole,change; changing; efficient; goal; group; improve; type,common; compensate; couple; discrimination; future; important; increase; irregular; level; likely; low; profile; published; rate; shift; status; stress; study; symbol; technology; twofold; waste
wnl apple,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9314648509025574,0.09763840206721493,-12.597766749379616,-4.830045442395033,-2.4106221954323246,-3.863249980418267,-10.567889271240176,-0.02150594732370434,analysis; control; domestic; global; improve; include; increasingly; influence; innovation; knowledge; product; report; social; study; symbol; technology; valuable; value,accessibility; account; advocacy; appropriate; both; experience; group; importance; increase; increasing; interact; label; performance; recognized; responsiveness; retain; significantly; table; traditionally; valued,access; important; known; linked; standard; support; total; whole,analysis; control; domestic; improve; include; increasingly; influence; innovation; product; symbol
wnl arctic ramadan,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8696684241294861,0.905095389502149,-48.09429824561403,4.773291499972629,4.0861805396315845,-3.645578245758916,-5.370963708059961,-0.031198074541041884,culture; currently; focus; low; use; within,adhere; challenge; change; completed; condition; element; encourage; following; marked; observe; particularly; population; reflect; reflection; shift; traditional; typically; unique,future,culture; currently; focus; low; use; within
wnl are moocs the future,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8690551519393921,0.8736593430028667,-41.965797101449255,6.058077588562071,7.3402813965607265,-6.003634545978873,-53.36391041315616,-0.037915574963609894,access; approach; challenge; continuing; data; degree; developed; developing; discussion; entry; future; global; group; interaction; international; level; need; presence; quality; study; support; technology; university; use; working,academic; advanced; available; benefit; bridge; central; concept; content; currently; define; design; develop; dilemma; educated; emerging; enable; experience; gain; however; idealism; increasingly; individual; innovation; interact; interactive; interest; knowledge; material; mean; model; objective; population; primarily; professional; prospective; provide; research; subject; suggest; therefore; tool; traditional; trend; type,act; goal; improve; mainly; useful; view; whole,continuing; data; developed; discussion; entry; global; interaction; need; presence; technology; working
wnl bangladesh factory owners,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9183175563812256,1.3243147892922322,-60.71328671328672,11.661083743842369,11.874517940979217,-5.5473193832396674,10.864057788476558,-0.03990034594929519,accord; association; change; disruption; group; improve; international; needed; policy; reported; threatened,complex; contribute; contribution; demand; ensure; expected; however; improvement; maintain; necessary; partial; process; production; prompting; reduce; sharing; significant; stress; structural,increased; need; short; support,association; change; group; policy; reported; threatened
wnl bangladeshi organization,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9643846750259399,0.3794223383221784,-28.16188462700086,-6.274697845507092,1.0181523331241351,-3.4066188997338074,-6.070412607583677,-0.04878990021500633,change; code; conduct; development; domestic; elimination; flow; formal; global; important; informal; limited; map; nongovernmental; organization; policy; primary; recognize; sector; social; state; urban; working,adapt; aim; both; challenge; condition; context; cultural; employed; ensure; environment; eradicate; however; increase; motivated; motivating; psychological; rate; role; selected; sensitivity; society; sound; vital,encourage; goal; need; study; support,code; conduct; elimination; flow; formal; global; informal; limited; map; nongovernmental; policy; recognize; sector; social; state
wnl barack obama,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9011451005935669,0.5995603390991227,-30.10819327731093,5.987260022586099,1.8933837486522975,-3.042619693274009,-30.302881769900566,-0.006910030584040688,change; changing; depression; difference; discipline; discussion; diversity; economically; exchange; finding; global; globalization; important; integrated; level; membership; organization; poverty; progress; racial; research; response; social; technology; use,arc; control; crucial; effect; increasing; information; interact; mean; notion; process; received; seek,human,changing; depression; difference; discipline; discussion; diversity; economically; exchange; finding; global; globalization; integrated; level; membership; organization; poverty; racial; research; social; technology; use
wnl basic phone logs,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9481998682022095,0.32067858004211847,-22.98876404494382,-2.220057930662847,-1.203241710377597,-2.5478649334573724,-27.633771497444343,-0.0254762030359435,accurate; collected; content; data; evidence; exist; frequent; future; general; highly; identify; information; irregular; journal; limited; manual; map; monitoring; multiple; rate; relationship; relevant; researcher; scale; short; study; suggested; support; system; university; within,accuracy; address; appropriate; available; basic; examine; example; highlight; identifying; individual; infer; informed; initially; input; largely; particular; particularly; potentially; published; received; recognized; report; restricted; significant; specialized; subject; technique; territory; value; wealth,actual; analysis; center; combined; detailed; include; known; maximum; method; reveal; strongly; total; use; valuable,accurate; evidence; exist; frequent; future; general; highly; irregular; journal; limited; manual; map; monitoring; rate; relationship; relevant; researcher; scale; support; system; within
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9167993068695068,0.21763235703470918,-15.21296905859117,-4.0474311243484635,2.018376342362558,-3.6280308799865466,-30.52589735480933,-0.0180031555988677,address; culture; example; marked; mosaic; nature; valuable; wealth,above; calculated; century; evidence; extent; following; however; minority; nevertheless; previous; prohibitive; repeated; reveal; working,greek; outward,address; culture; example; marked; mosaic; nature; valuable
