story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
ferguson,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8403502702713013,0.44029314774378375,-12.028079710144937,8.684997454057282,7.9632110003701655,-2.070947416215663,-26.110272361393626,-0.03253382181769611,changing; class; condition; future; important; joint; particular; present; quality; shape; successful; support,both; conduct; continued; contribution; emotional; ensure; essential; experience; express; figure; general; given; global; history; level; nature; numerous; organization; planning; privileged; professional; stability; stated; structure; successor; term; view; vision; within; working,professionalism; supported,changing; class; condition; important; joint; particular; present; shape; successful
fitness,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9266877174377441,0.2643434007808234,-11.597767145135606,0.7529012770918371,4.352386827601265,-2.697952997323622,-35.24848526168313,-0.008555274512721318,class; formal; gain; group; motor; need; university; use; weight,attitude; diminishing; directly; discuss; general; given; known; largely; locally; particularly; previous,mainly; received; short,formal; gain; motor; university
food shortages,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9329687356948853,0.18689767178809658,-23.808364544319602,-7.861603375527409,-5.598565556580866,-4.859586627593433,4.6748685324691905,-0.07209768373957216,agriculture; available; century; climate; demand; depend; developing; expected; future; general; global; governmental; household; include; increasing; insecurity; institute; international; limited; management; need; production; report; system; technology; total; waste; western,additional; address; allocate; common; considerable; current; currently; derive; develop; essential; generate; impact; increase; increased; increasingly; intensify; limiting; locally; population; produce; proportion; regional; relevant; reliable; rely; research; scale; scarcity; separate,basic; farming; lack; needed; reliably; unstable,century; climate; demand; general; governmental; household; include; insecurity; management; technology; total; western
gangs,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.87090003490448,0.6446754850865332,-10.11750358680058,13.807416406340337,18.619506938430106,-1.743958074817364,-2.935667500564307,-0.018431719029221208,act; approach; climate; commitment; control; current; economic; effect; experience; group; model; needed; primary; project; report; support; system; term; voluntary; working,criminality; critical; developed; diagram; distinct; dual; engage; given; hierarchy; highly; index; individual; lack; likely; manipulation; network; offence; overall; particularly; practice; prevalent; recruitment; related; scheme; territorial; within,change; example; goal; unstable; use; whole,act; approach; climate; commitment; current; economic; group; model; needed; primary; project; report; support; voluntary
gorillas and oil,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.952058732509613,-0.14094847547701528,-14.003248924988043,-12.085941946499759,-12.75421098016676,-2.918095133446027,-5.856287365795424,-0.04843637469749633,boundary; climate; conflict; current; development; economic; environmental; erosion; explore; future; heritage; important; international; natural; project; region; report; social; successful; support; sustainable; total; unstable; value; whole,accepted; active; affect; benefit; catalyst; central; decline; developing; eruption; exploit; exploration; further; generating; global; however; human; infrastructure; known; population; potential; present; provide; required; role; significance; targeted; transform; trend; undertake; valuable,change; control; environment; gain; improve; increase; term; use,boundary; climate; current; erosion; important; natural; project; social; successful; sustainable; unstable; whole
greeks and drugs,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9169553518295288,0.22956615119750978,-22.669542910447774,-6.5953030303030005,-2.7714545598354903,-4.7561246510005475,-9.72991852888002,-0.03475771278730634,central; depression; destructive; economic; further; given; knowledge; linked; need; poverty; promote; protection; society; state; trained; understanding; widespread,assumed; available; both; demand; eminent; engage; frequently; greek; ground; incentive; increasingly; known; marginalized; population; potential; preference; readily; response; similarly; specialized; tailor; variant; weight,increased; type; use,central; depression; further; given; knowledge; linked; promote; trained; understanding; widespread
hillsborough,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9554150104522705,-0.039796639666753286,-2.4567901234567557,-4.59864170554539,-0.875936818846867,-3.801097249334518,1.1007445189600418,-0.012708276633705273,above; alter; association; central; conjecture; control; established; evidence; failure; finding; further; general; given; ground; group; independent; inquiry; ordered; profound; rationale; repeated; report; response; support; supported; unit; university; valid; verify,apply; both; changing; concerted; crucial; culpability; emphasize; largely; marked; neglect; particular; procedure; section; selected; subsequent; substantially; sustained; tested; thereby; unequivocal,change; claim; important; known; mainly; printed; process; word,alter; association; central; conjecture; control; established; failure; finding; further; general; group; independent; ordered; profound; rationale; repeated; response; support; unit; university; valid; verify
insects,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9345978498458862,0.19086837964924985,-18.035438596491247,-2.855407523510962,-3.935592200892131,-3.355721981238098,-3.5808232627482113,-0.009657632574933656,agriculture; appreciation; basic; common; environmental; farming; globally; group; harvesting; human; international; livestock; organization; population; produce; project; published; quality; source; study; taboo; use; valuable; waste; western,agricultural; benefit; consumption; contain; contribution; conversion; critical; develop; factor; feature; given; increase; mean; premise; rate; reduce; successfully; suggested; table,efficiently; finding; important; likely; linked; need; promote; support,agriculture; appreciation; basic; common; environmental; globally; group; harvesting; international; livestock; organization; population; project; published; quality; source; study; taboo; use; valuable; waste; western
japan,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9015979766845703,0.150040339831795,-8.165422885572127,0.4285714285714448,0.7804466423328904,-1.1921280714721014,-12.008687940363899,-0.007386210776041291,code; coded; communication; culture; develop; device; enlightenment; focus; forum; frontier; image; information; philosophy; present; product; shared; sharing; social; solution; technology; view,both; challenge; conception; connected; developing; focused; globally; isolated; micro; need; net; range; simplified; vision; visual,following; sound; use,coded; culture; develop; enlightenment; focus; forum; frontier; philosophy; present; social; solution
japan menu,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8920902013778687,0.11931767797634962,-26.150409530901015,-9.325079365079375,-11.166134338369204,-6.113197142540521,22.47419908016866,-0.023454165517841852,agricultural; contained; cultural; culture; detailed; example; factor; global; group; guide; heritage; important; intangible; intention; international; lack; report; similar,attempt; effect; eventual; expected; given; household; imposed; known; limit; myriad; obtain; ordered; origin; preference; produce; response; stated; type; undermine,corrected; desire; reported; tool; total,agricultural; contained; cultural; culture; detailed; factor; global; guide; heritage; important; intangible; intention; international; lack; report
kashmir,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8582353591918945,0.14221422156068647,-15.92450980392158,-4.232313630054932,-3.5846982036808868,-2.2082433653408913,-4.619767215544357,-0.01713589926348301,anxiety; appropriately; change; code; direct; group; heritage; independence; independent; infrastructure; language; mean; mental; need; region; reliable; short; state,advance; advisory; article; avail; basic; both; common; cultural; ethics; focused; generally; largely; marked; normality; obligation; population; received; result; source; stimulate,culture; example; known; strongly; support; valid,anxiety; appropriately; change; code; direct; heritage; independent; infrastructure; language; mean; mental; reliable; short
kate and william,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.923324704170227,0.08418171392962014,-8.057823129251688,0.005756693022647141,-3.0488420087136205,-4.968525463449954,-32.733845596688894,-0.020083898975528355,control; couple; future; internal; intrusive; ordered; preliminary; published; response; source; within,assume; convey; disproportionate; following; further; highly; indicate; instance; legitimately; maximum; nature; necessary; ordering; outcome; partially; particularly; publication,however; important; sharing; suggested,control; internal; intrusive; ordered; preliminary; response; source; within
kenya,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8920711278915405,0.8107934204271994,-27.245000000000005,13.689778239778207,11.416666666666629,-5.4464021703458485,-12.959542985469326,-0.04007662835249042,accepted; contact; evidence; human; inquiry; international; known; limit; rejected,account; archive; claim; colony; conflict; currently; describe; difficulty; documentation; documented; estimate; extended; history; independence; inherited; judgment; period; planning; potential; potentially; rely; result; significant; systematic; technical; understanding; undoubtedly; word,independent; meaning; repeated; use,accepted; contact; human; inquiry; international; known; limit
liberia,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9725146889686584,0.039578854475091074,-14.032119075597336,-5.271990369181424,-7.349894502403004,-4.646529180821265,-12.13292341695653,-0.022176894013419324,agriculture; central; collected; control; demographic; emerging; environment; farming; flow; global; growth; important; interest; knowledge; learned; manual; model; need; needed; organization; positive; practice; project; provide; quality; region; research; social; society; source; strategic; support; survey; sustain; system; test; university; use; viable; waste,access; aspect; benefit; discrimination; distributed; enabling; essential; irrigate; lack; monitor; particularly; potential; predominantly; process; production; replicate; similar; solution; stable; widespread,basic; changing; focus; low; reduce,agriculture; central; collected; control; demographic; emerging; environment; flow; global; growth; knowledge; manual; model; need; needed; quality; research; social; society; strategic; support; survey; sustain; system; test; use; viable
lie detector,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9256033301353455,0.7776385805134448,-37.109180126763476,6.721677832216756,5.327164114260881,-4.595379119940599,-30.804784002577122,-0.03788921089351403,anxiety; attempt; combined; correctly; experiment; information; known; measure; method; movement; overall; reliable; report; research; scientific; stress; supported; technology; test; total; university; use; within,accurate; alternative; ascertain; basic; confound; consensus; contrast; conventional; cultural; developed; developing; device; extent; finding; further; however; improved; include; indicator; individual; invention; level; low; monitoring; optimal; participation; pragmatic; premise; provide; random; rate; relatively; scientifically; significance; subject; suggest; unaffected; widely,accuracy; connected; culture; depend; improve; practical; result; tool,attempt; combined; correctly; information; known; measure; overall; scientific; stress; supported; technology; within
life expectancy,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.940603494644165,0.651720283723952,-24.110322580645175,7.754578754578745,9.906949167710764,-3.3873282252236336,-10.568760103189902,-0.04715863311057397,academic; adult; african; anxiety; central; change; common; database; depression; evidence; expectancy; expected; finding; general; global; increase; institute; likely; mean; metrics; need; organization; population; progress; project; publication; published; result; statistics; stimulating; study; theme,absence; assess; colleague; conventional; empirical; exception; extent; fertility; figure; focus; further; however; individual; information; instance; justification; marginally; marked; mental; nonetheless; particularly; policy; prevailing; previously; radical; rapid; reduced; represent; respectively; shift; significant; substantially; undertaking,continuing; data; example; include; measure; use; valid; view; widespread,academic; anxiety; central; database; depression; expectancy; expected; finding; general; institute; likely; metrics; organization; population; progress; publication; published; result; statistics; stimulating; study; theme
life on mars,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8858970403671265,0.5181934673232158,-32.307325789160245,0.5117126385048891,-0.7659210805916246,-4.876663874168518,0.4240440062002335,-0.04915786738478255,anticipated; basic; change; colony; development; existing; expected; future; however; human; need; needed; project; reported; resilience; settlement; support; system; tested; theoretical; university; weight; whole,adapt; aim; capacity; couple; developed; developing; directly; element; entry; equal; establish; feasible; firstly; formation; imperative; importance; include; instance; lecturer; map; nature; nevertheless; perform; pioneering; present; primary; related; required; substantial; successful; sum; technical; total; understanding; varied; vision,applied; explore; flow; goal; important; necessary; technology; use,anticipated; basic; change; development; existing; expected; future; however; needed; reported; resilience; tested; theoretical; university; weight; whole
loterry,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9292615652084351,0.5641905963454138,-33.40394736842103,-2.096880946471458,3.5792682926829116,-3.3078166950158483,-3.4868321013642145,-0.03829503829503829,economics; effect; employ; need; range; report; research; study; table,analysis; anticipated; author; domestic; employed; existing; further; generating; however; likely; measurable; product; proportion; purchased; supported; total; transform; use; voluntary,expected; important; working,economics; employ; need; range; report; research; table
malala,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.953557014465332,0.2601334950227321,-13.870535714285722,-0.5982558520752832,2.9338229440331247,-3.5761841746971044,-13.461112910447525,-0.0025765692325608464,central; change; equality; female; general; group; history; influence; international; need; representative; response; society; symbol; targeted; use,articulate; continued; following; global; intention; interpretation; multiple; recognition; unstated,expected; misuse; received; strongly; supported; view,central; change; equality; female; general; group; history; influence; international; need; representative; response; symbol; targeted; use
meteorite,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9549810886383057,0.7703615130692755,-31.9818181818182,7.34525143577531,9.725584201168374,-4.341344251862079,-12.292622626850303,-0.022476641663376762,above; central; expected; ground; origin; reported; state; suggested; system; test; total; whole; within,capability; economic; forum; however; impact; informed; international; language; linked; particularly; result; subsequently; valued; visible; volume,connected; working,central; ground; origin; state; system; test; total; whole; within
midlife crisis,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9130452871322632,0.24672850102355426,-11.535729567822045,-1.0720379716414072,4.991144063433239,-3.112493882969982,17.195871128570403,-0.02458052458052458,emotional; evidence; evolved; female; future; human; international; known; male; myth; pattern; published; related; research; similar; study; tendency; university,common; concept; decline; equivalent; experience; journal; literature; particularly; produce; radical; response; result; separate; social; specific; subjective; suggest; understanding; various,change; difference; group; linked; society,evolved; female; future; international; known; male; myth; pattern; published; related; research; tendency
murderers beware,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9296383857727051,1.0142940198486348,-47.87527512839324,10.619348548317248,5.7501262626262815,-5.221015617182797,-5.365581372063147,-0.049707602339181284,analysis; evidence; german; group; institute; method; need; project; rejected; science; system; technique; traditional; university; use; virtual,aim; analyze; assisted; combined; complement; conventional; development; discovery; efficiently; enable; european; examine; gain; helpful; increasingly; initial; initially; internal; mean; particularly; potential; resonance; selected; state; substantiate; undermine,change; developed; future; goal; study; support; tool,evidence; german; need; project; rejected; science; use; virtual
nsa 2,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9668132662773132,-0.09082243888140629,-0.41229324075965224,-0.8693880332560866,-5.606902470976195,-4.531834527156192,-18.40358892572179,-0.025332673979500092,act; center; communication; data; database; domestic; german; global; independent; information; international; limit; need; policy; probable; report; separately; sponsored; strongly; suggested; support; transparency,access; acquired; activity; address; alternatively; challenge; concern; consistent; direct; exceed; expressed; extensive; focus; fundamental; incidental; increase; increased; intentional; judgement; period; practice; present; proposed; provide; query; relationship; response; retain; state; subject; total; traditional; transitory; transmission; understanding; vital,affect; change; collected; connected; important; improve; require; short; supported,center; german; global; independent; international; need; policy; probable; separately; sponsored
nsa scandal,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9181245565414429,0.025080411376090073,-19.791609458428695,-9.725877378435541,-10.21835125448024,-4.563064035507516,-4.9409941785459495,-0.054609796982678344,access; act; assistance; collected; consent; content; data; direct; directly; document; electronic; history; important; include; information; knowledge; prism; section; social; targeted; targeting; user,acquired; acquisition; both; breadth; collectively; contained; continuing; control; currently; dissemination; distribution; enable; ensure; example; extensive; extent; inability; individual; introduction; level; material; minimize; nature; networking; obtain; organization; participating; participation; perform; presentation; previously; refer; review; scale; scheme; sharing; significant; similar; specifically; subject; valuable; variety; within,communication; describe; known; marked; network; reduce; separate; shared; suggest; type,electronic; important; section; social
nelson mandela,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9127874374389648,0.19954236824282368,-10.622653862941945,0.9643624859734814,0.9156147732585396,-2.369798400258741,-8.371369605274367,-0.022129097021941074,african; change; class; current; equal; ideal; inclusive; international; minority; racial; reconcile; shared; society; state; term,achieve; act; address; commitment; comparable; continued; declining; example; figure; given; global; history; human; marked; note; ordered; precisely; reflection; seek; transformed; willingness,above; empathy; increased; reorganize; supported,change; class; equal; inclusive; international; minority; racial; shared; society; term
nepal,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9355571269989014,0.4017541726152582,-19.682512733446515,3.3476144109055213,2.3261201276182533,-3.140536328775873,-11.405563841047709,-0.027561327561327564,adult; both; century; data; demand; increase; increased; international; population; protection; published; survey; traditional; unit; use,census; central; conflict; effective; increasing; management; numerous; parallel; significant; systematic,similar,adult; both; century; data; increase; international; population; protection; published; unit
norwegian sun,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9323073625564575,0.11761613324105302,2.926752951216031,5.021212121212159,6.111093361732344,-2.739274223217677,-28.721529796737798,-0.013470317073991413,above; century; change; concentrated; couple; cycle; expected; german; imagined; maintenance; project; rural; strongly; symbol; technology; total; view; waste,access; equally; following; further; generate; however; improved; initially; intervening; known; largely; movement; need; needed; ongoing; reported,future; reflect; similar,century; change; concentrated; cycle; expected; german; imagined; maintenance; rural; strongly; symbol; technology; total; view; waste
obama,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9285775423049927,0.2549149854021544,-22.253310910237587,-1.6604774535808815,-5.346063877642791,-4.26856467726407,-9.48897530407993,-0.017187898470394133,african; both; change; climate; code; common; critical; destructive; economic; emotional; failure; ground; guiding; need; policy; rejected; state; successful; term; threatened,address; challenge; continued; disillusionment; effect; establish; existing; expressed; given; historically; individual; initially; level; period; reported; required; resolve; seek; sum; transform; widespread,condition; current; expected; history; important; judgment; known; needed; practice; short,african; change; climate; code; common; destructive; emotional; failure; ground; guiding; policy; rejected; successful; threatened
old age,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9491175413131714,-0.20742201927538373,-6.384615384615358,-11.427453846570302,-9.636954831412993,-6.098385966502903,-29.21654107777431,-0.07805546625154401,advocacy; basic; benefit; compulsory; data; developed; developing; development; employment; enabling; environment; expectancy; expected; group; history; human; independence; index; international; limited; mean; need; population; poverty; psychological; report; similar; suggest; support; system; term; universal; value,above; account; address; adequately; affluence; application; appropriate; basis; calculated; chosen; comprise; contribute; crucial; demographic; disadvantage; domestic; emerging; equal; example; general; generally; given; global; hence; however; importance; increased; increasingly; inevitably; lack; likely; low; pioneering; policy; product; progressive; proportion; quality; relatively; robust; scarce; shift; significantly; sufficient; survey; vulnerability; weight; weighting,aim; change; changing; directly; important; reduce; require,advocacy; benefit; compulsory; developed; developing; employment; enabling; environment; group; history; independence; international; limited; poverty; psychological; suggest; support; term; value
organs,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9196715354919434,0.2482018941691203,-14.695393997753172,2.3470707070707135,-1.5339166237776567,-3.490775334826097,3.965551493286256,-0.054157131960335614,apply; assembly; association; card; improved; increase; interest; need; policy; refusal; representative; role; strongly; system; use,act; adopt; aim; assumption; concern; consent; coordinating; crucial; enduring; explicitly; expressed; factor; further; however; importantly; improve; inevitably; knowledge; lack; participate; population; potential; presumed; process; progress; provide; rate; response; result; scheme; society; specifically; substantially; working,assume; change; goal; important; known; supported,apply; assembly; association; card; improved; interest; policy; representative; strongly
pope,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.870753288269043,-0.04074813271795613,5.325641025641005,3.313027063627203,-0.15566816816817663,-4.220260252516287,-17.29867017195548,-0.03524715134007382,chosen; german; global; likely; modern; organization; published; role; task,absolute; accordingly; account; act; address; adequately; both; characteristically; completed; condition; emerging; extent; following; fulfil; govern; ground; importance; incapacity; insufficient; necessary; particularly; present; psychological; recognize; representative; state; traditionally; whole; within; word,expected; important; known; need; reported; similar; strongly; traditional,global; likely; organization; role; task
prince harry,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8892733454704285,0.2719848437105296,-31.89970208540217,-10.103207443897077,-6.486837381835585,-3.0581284369941493,-13.050199286507222,-0.002717607294391057,acceptable; association; example; ground; province; report; support; uniform,commentary; difficulty; embedded; exchange; given; known; monitoring; necessary; particularly; relationship; role; rooted; socially; therefore; understanding,act; limited; needed; social; stress; strongly,acceptable; association; example; ground; province; support; uniform
rats,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9568526744842529,0.33318401171643025,-24.746880570409985,-2.666775510204104,-1.8852326101543326,-3.6587721316179653,-12.591101423414273,-0.05493973012386244,above; act; activity; author; change; communicate; communication; connected; control; correctly; cortex; difference; direct; electronic; future; important; information; institute; journal; known; link; motor; movement; net; network; predict; published; research; scientific; separate; sharing; study; task; test; theory; university; working,achieve; collaborate; combination; communicating; complex; coordinating; directly; distinguish; distributed; dominate; emergent; enable; encode; established; ethics; further; individual; interacting; linkage; multiple; potential; provide; radical; region; required; resulting; reveal; separated; signal; technology; trained; transmission; transmitted; workable,both; connection; group; interact; learned; linked; understanding,author; control; cortex; difference; direct; electronic; important; institute; journal; motor; movement; net; network; predict; published; research; scientific; separate; sharing; study; theory; working
richard iii,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8773003220558167,0.10638115978244622,-19.580957978254503,-5.683981233243969,-8.47109601901019,-7.051639992636588,-6.965962852907126,-0.014327183719707082,base; descendant; expert; human; matching; project; range; research; ritual; society; university; word,crucial; evidence; finding; further; history; identify; probable; technology; unfolding; weighing; working,design; likely; planning; relative; shared,base; human; matching; project; range; research; ritual; word
royal baby,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9333635568618774,0.8219460495288448,-13.611244979919661,20.007893586460966,20.694729183859636,-3.766637191401486,-20.63977759160084,-0.019283704545281246,both; conqueror; couple; formal; group; important; interference; intrusion,above; attribute; equal; experienced; following; future; given; indeed; informed; initiative; occasion; present; status; tradition; unique; within,expected,conqueror; group; important; interference; intrusion
skydiver,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9702000617980957,-0.14553906008846185,3.602951130364147,-5.341383512431321,-0.6814327726473266,-4.675895530934689,-12.027470224456607,-0.022977667493796525,above; attempt; barrier; chosen; control; history; human; known; landed; practice; sound; sponsored; support; survival,concern; cooperation; desired; existing; further; given; guiding; improving; marked; measured; planning; previous; previously; rapid; type; varying; visible; working,imagined; improve; mainly,attempt; chosen; history; human; known; landed; practice; sponsored; support
spain,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9375618696212769,0.6426609366497977,-24.04238816738814,9.671086268902513,7.559569488143666,-5.649335336766555,-23.125751395508047,-0.027398377090737697,above; access; central; century; complex; economic; environmental; european; future; group; impact; justify; lack; multimedia; nature; overlap; project; protection; region; study; supported; sustainable,actual; benefit; current; currently; equivalent; estimate; expertise; granting; minimum; needed; network; preliminary; proposed; reduce; role; strategic; survival; threatened; traditional; typically; urban; view; vital,important; include; migrate; natural; need; planning; suggested,above; access; central; economic; future; group; impact; justify; lack; multimedia; nature; overlap; protection; study; supported; sustainable
starbucks,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9252187609672546,-0.21885847431208427,-5.561904761904771,-10.380647082175471,-10.508939896787183,-4.266095455879707,-27.699571356787274,-0.03741889333379986,affect; complex; design; economic; focus; group; image; impact; important; indirect; international; link; mp; need; particular,account; activity; attempt; chosen; claim; contrary; cumulative; current; direct; employment; extended; highlight; however; level; management; multinational; prominence; recognize; social; subject; term; value; various; vital,changing; improve; known; locally; shared; total; use,complex; design; focus; image; indirect; link; mp; need; particular
superbugs,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9479365944862366,-0.08346288831515336,0.357060185185162,-2.5844041873002084,-2.669772256728834,-2.852970933749404,5.705226297432716,-0.014629819136392955,agriculture; century; change; common; cultural; develop; discovery; evolve; expectancy; farming; highly; intensive; international; livestock; low; method; organization; resistance; short; sound; survival; use; working,abstract; acquired; active; assumed; commonplace; consequently; contrast; development; emerging; essential; evidence; evolution; global; impact; incentive; increasingly; ineffective; initially; largely; manufacture; notable; notably; pattern; prevalent; previously; principally; production; proportion; rapidly; rate; recognition; rely; state; transformed; warrant; widespread; within,act; depend; effect; everyday; important; improved; learned; mainly; measure; misuse; need; needed; scale; similar; strongly; trained; widely,change; cultural; discovery; evolve; expectancy; farming; highly; international; livestock; low; method; organization; short; sound
swedish prisons,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8993607759475708,0.48079485249916315,-25.90713166144201,4.494778211399989,-0.19089102504852917,-3.9999941530331107,-13.276918738183582,-0.05667835254726554,aggression; change; difference; electronic; enterprise; expected; fixed; focus; goal; modern; need; needed; provide; rate; short; similar; social; society; support,achieve; address; adult; apply; approach; assisted; available; both; broadly; combined; compare; concept; decline; developing; effective; emphasis; enlightened; ensure; european; example; exceed; experience; expressed; facilitate; following; however; impact; important; likely; low; maintain; minimize; network; organization; overall; population; process; profile; progressive; proportion; received; region; reintegrate; relatively; respectively; strive; successfully; system; term,group; reduce; use; within,aggression; difference; electronic; enterprise; expected; fixed; goal; modern; need; needed; provide; short; similar; social
syria,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8778719305992126,0.18184342616614063,-16.97839506172835,-4.789985244113723,-1.56395658139121,-3.372389810446492,-30.03677959084223,-0.02086677367576244,central; continually; future; international; lecturer; marked; mosaic; predict; solution; sound; university; use,argue; aspect; consolidated; experienced; however; imposed; intended; intensified; novelty; range; structure; view; visible; vital; within,act; center; likely,central; continually; future; international; lecturer; marked; mosaic; predict; solution
teff,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9459339380264282,0.21250697997086898,-22.959991835068422,-4.813591580832963,-5.901035542628449,-4.554253315390014,-18.880757613196366,-0.05234031250360892,agricultural; agriculture; aid; basic; benefit; change; class; cultural; demand; developed; export; goal; growth; important; improved; institute; known; organization; origin; production; reduce; rural; tradition; traditional; transformation; valuable; western,central; consumption; cultivation; developing; displace; domestic; exclusively; figure; finding; global; ground; group; highly; increased; increasingly; international; nature; particularly; planning; primarily; produce; profile; published; role; source; straightforward; strategy; substitute; suggest; tend; type; typically; urban; value,both; develop; increase; learned; mainly; natural; restricted; use,agriculture; aid; basic; change; class; cultural; developed; goal; growth; improved; institute; organization; origin; tradition; traditional; transformation; western
thatcher,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.91012042760849,-0.1680810408042412,-5.224016853932596,-9.385608963195182,-7.743506493506459,-6.215769781920983,-35.39113289128282,-0.021125336927223723,ally; century; challenge; change; economic; european; history; industrial; known; moderate; modern; policy; privatization; recovered; shape; shared; short; state; successful; unique; view; western; whole; within; word,both; chiefly; declining; description; domestic; dominant; emerging; energetically; figure; following; global; greatly; ground; highly; learned; mainstream; nominally; notably; obtain; phenomenon; promote; result; significant; spectrum; traumatic; use; widely; widespread,common; conflict; control; important; level; mainly; strongly; support; supported; working,ally; century; challenge; change; economic; history; industrial; moderate; modern; policy; privatization; recovered; shape; shared; short; view; western; whole; within; word
us shutdown,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9200261235237122,0.22306968495167823,-25.840909090909065,-8.568191143515435,-4.708732756605116,-5.100728688469804,-40.163125845737454,-0.022298481202242204,attempt; default; economic; extend; focus; growth; international; limit; monetary; overall; potential; reduce; stability; standard; support; uncertainty,adopt; broad; comprehensive; conduct; contained; encourage; essential; expressed; global; however; initially; manner; necessary; policy; promote; stated; term; undermine,both; gradual; strongly; suggested,attempt; extend; focus; growth; international; monetary; overall; potential; reduce; stability; standard; support
violence,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9180600643157959,0.658184268260402,-31.184186882300082,4.512723984572517,5.8669521040355335,-3.064299373641255,-7.54406220063305,-0.006050573410230645,african; collected; complex; data; depression; domestic; figure; general; global; likely; low; male; mental; organization; policy; rate; recognize; report; reported; research; social; society; study; transmitted,attitude; comprehensive; educated; effect; experience; extent; impact; increasing; learned; need; previous; profound; proportion; recognition; region; related; reproductive; sustain,acceptable; affect; common; include; recognized; scale; support,african; collected; complex; depression; figure; male; mental; organization; policy; recognize; reported; research; social; society; study; transmitted
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9592934250831604,0.8157871096541576,-22.002869440459108,15.009567205837811,16.08542170617642,-3.4922869266668997,-14.366029944928286,-0.007939338602448144,address; card; condition; culture; display; document; given; group; international; nature; note; received; researcher,appreciation; attempt; author; available; incur; known; science,emotional; history; learned,condition; culture; display; document; group; international; nature; note; received; researcher
